"","Site","RCP","Period","Rgroup","GCM","M.Bmass","SD.Bmass","Med.Bmass","MAT","MAP","Site_Type"
"16307",37,"RCP85","Late","p.warm.grass","CanESM2",48.4421578,3.24766698178462,47.4531135,10.198941,611.81600223,"unn"
"16308",37,"RCP85","Late","p.warm.grass","CCSM4",46.29162924,2.81424052009838,46.7241685,9.58130375,434.30779999,"unn"
"16309",37,"RCP85","Late","p.warm.grass","CNRM-CM5",43.96920744,4.50132356588046,45.7506845,9.05618422,535.51989868,"unn"
"16310",37,"RCP85","Late","p.warm.grass","CSIRO-Mk3-6-0",45.83565725,2.74796777147824,45.846195,9.28551524,525.55579835,"unn"
"16311",37,"RCP85","Late","p.warm.grass","GFDL-ESM2G",45.2111884,3.32759504572585,45.7168445,8.28183994,605.03689693,"unn"
"16312",37,"RCP85","Mid","sagebrush","inmcm4",613.91138181,69.7415418626952,626.3262635,5.80083636,400.86309965,"unn"
"16313",37,"RCP85","Mid","sagebrush","IPSL-CM5A-LR",736.53609251,61.650852935487,758.1750485,6.73500591,442.5970007,"unn"
"16314",37,"RCP85","Mid","sagebrush","IPSL-CM5A-MR",716.62598085,29.7407080732734,716.7199095,7.21927488,431.02039978,"unn"
"16315",37,"RCP85","Mid","sagebrush","MIROC-ESM",847.65957094,51.2667438367953,849.8424685,7.78029271,531.47819944,"unn"
"16316",37,"RCP85","Mid","sagebrush","MIROC-ESM-CHEM",816.46474737,55.0501547503305,823.1831665,8.05414822,491.98190097,"unn"
"16317",37,"RCP85","Mid","sagebrush","MIROC5",761.88934816,75.1719144624955,751.037018,7.30770569,467.3952005,"unn"
"16318",37,"RCP85","Mid","sagebrush","MRI-CGCM3",771.0187616,69.666066030193,767.5351865,5.40887052,482.81880065,"unn"
"16319",37,"RCP85","Mid","sagebrush","NorESM1-M",690.42715388,69.8595281345321,704.7007445,6.72472216,439.60039887,"unn"
"16320",37,"RCP85","Mid","shrub","bcc-csm1-1",8.69800171,1.00228715716419,8.4806485,6.53063513,416.96329953,"unn"
"16321",37,"RCP85","Mid","shrub","CanESM2",8.67779457,0.84434254316138,8.6716315,7.25865744,493.2681003,"unn"
"16322",37,"RCP85","Mid","shrub","CCSM4",9.08061869,0.836442896592127,9.0565225,7.19857858,414.0569992,"unn"
"16323",37,"RCP85","Mid","shrub","CNRM-CM5",8.72073297,0.873943257176998,8.627798,6.26528886,479.61990056,"unn"
"16324",37,"RCP85","Mid","shrub","CSIRO-Mk3-6-0",8.40048068,1.09544585100828,8.16865,6.13388131,464.36809846,"unn"
"16325",37,"RCP85","Mid","shrub","GFDL-ESM2G",8.27664301,1.47463155851718,8.153498,5.68460543,510.61809908,"unn"
"16326",37,"RCP85","Mid","shrub","GFDL-ESM2M",8.80395098,0.895241910350053,8.6919695,5.60378392,489.18500067,"unn"
"16327",37,"RCP85","Mid","shrub","HadGEM2-CC365",8.35611887,1.14282300765086,8.251148,6.9666188,437.76829866,"unn"
"16328",37,"RCP85","Mid","shrub","HadGEM2-ES365",8.43049942,0.973100738385263,8.332275,7.31364475,436.52380039,"unn"
"16329",37,"RCP85","Mid","shrub","inmcm4",8.43829321,0.995626572470035,8.230015,5.80083636,400.86309965,"unn"
"16330",37,"RCP85","Mid","shrub","IPSL-CM5A-LR",8.04577634,0.782197939222434,8.14127,6.73500591,442.5970007,"unn"
"16331",37,"RCP85","Mid","shrub","IPSL-CM5A-MR",8.40932103,0.918826126488954,8.6264705,7.21927488,431.02039978,"unn"
"16332",37,"RCP85","Mid","shrub","MIROC-ESM",8.93981454,0.826128958374623,8.8886905,7.78029271,531.47819944,"unn"
"16333",37,"RCP85","Mid","shrub","MIROC-ESM-CHEM",8.38740365,1.0803196500569,8.0880085,8.05414822,491.98190097,"unn"
"16334",37,"RCP85","Mid","shrub","MIROC5",8.6931266,0.734875446736796,8.712663,7.30770569,467.3952005,"unn"
"16335",37,"RCP85","Mid","shrub","MRI-CGCM3",8.21521107,0.977250262566559,8.3980135,5.40887052,482.81880065,"unn"
"16336",37,"RCP85","Mid","shrub","NorESM1-M",8.33589004,0.850944846208084,8.294737,6.72472216,439.60039887,"unn"
"16337",37,"historical","historical","p.cool.grass","CCSM4",71.44882252,5.37355637931717,72.028606,1.19752098,400.688801,"unn"
"16338",37,"historical","historical","p.cool.grass","CNRM-CM5",67.79967818,5.08053875001181,68.678001,1.25231013,403.48290006,"unn"
"16339",37,"historical","historical","p.cool.grass","CSIRO-Mk3-6-0",71.77668946,4.20974320798687,71.2804525,1.50819853,412.57170013,"unn"
"16340",37,"historical","historical","p.cool.grass","GFDL-ESM2G",71.50023974,4.50816759455861,71.228195,1.20093492,403.00639952,"unn"
"16341",37,"historical","historical","p.cool.grass","GFDL-ESM2M",72.89678106,4.77007569645704,72.834984,1.35887242,424.66130129,"unn"
"16342",37,"historical","historical","p.cool.grass","HadGEM2-CC365",68.24106177,6.68451438593122,70.4300575,1.54378185,400.55289976,"unn"
"16343",37,"historical","historical","p.cool.grass","HadGEM2-ES365",69.15685075,5.30975364886519,68.5714875,1.46729824,403.91249974,"unn"
"16344",37,"historical","historical","p.cool.grass","inmcm4",71.5483446,3.7265201060981,72.6085585,1.21971396,403.49240045,"unn"
"16345",37,"historical","historical","p.cool.grass","IPSL-CM5A-LR",70.70076847,4.96193376957348,70.184326,1.13973444,402.50070035,"unn"
"16346",37,"historical","historical","p.cool.grass","IPSL-CM5A-MR",69.24345606,5.24856646618175,70.927807,1.51337095,413.78889831,"unn"
"16347",37,"RCP45","Mid","sagebrush","GFDL-ESM2G",747.89562198,66.7179318866105,724.7155455,5.63031658,460.10419981,"unn"
"16348",37,"RCP45","Mid","sagebrush","GFDL-ESM2M",754.56373411,32.050882979305,757.771515,5.04488651,475.31589989,"unn"
"16349",37,"RCP45","Mid","sagebrush","HadGEM2-CC365",701.70642526,36.7706976649231,700.0411375,6.26200919,450.76100122,"unn"
"16350",37,"RCP45","Mid","sagebrush","HadGEM2-ES365",662.95986145,46.4639851258749,666.343048,6.61051539,426.97719973,"unn"
"16351",37,"RCP45","Mid","sagebrush","inmcm4",603.40773742,35.0022619765425,610.7926025,5.01018945,415.03380008,"unn"
"16352",37,"RCP45","Mid","sagebrush","IPSL-CM5A-LR",691.97916866,64.4404478067727,692.999847,6.42884365,428.18209995,"unn"
"16353",37,"RCP45","Mid","sagebrush","IPSL-CM5A-MR",672.73089724,77.2190838384423,675.11142,6.33638793,431.88079925,"unn"
"16354",37,"RCP45","Mid","sagebrush","MIROC-ESM",846.32437381,69.159850907435,846.8659975,7.32331638,503.96660123,"unn"
"16355",37,"RCP45","Mid","sagebrush","MIROC-ESM-CHEM",883.79032959,78.6268700868964,885.349823,7.11343818,516.68449833,"unn"
"16356",37,"RCP45","Mid","sagebrush","MIROC5",799.30632874,51.8508895154521,815.504791,6.75240712,497.61279938,"unn"
"16357",37,"RCP45","Mid","sagebrush","MRI-CGCM3",650.08794739,57.8005592709418,659.06131,4.95999663,440.15949827,"unn"
"16358",37,"RCP45","Mid","sagebrush","NorESM1-M",739.48187871,50.409065502442,748.1877135,6.0895386,460.64429899,"unn"
"16359",37,"RCP45","Mid","shrub","bcc-csm1-1",8.61379118,0.99062255970692,8.5594905,5.92836849,399.11799866,"unn"
"16360",37,"RCP45","Mid","shrub","CanESM2",8.75603618,0.779058881061901,8.6972405,6.68350909,489.96719971,"unn"
"16361",37,"RCP45","Mid","shrub","CCSM4",8.39724386,0.949488392881252,8.326782,6.20490378,440.82849977,"unn"
"16362",37,"RCP45","Mid","shrub","CNRM-CM5",8.88906454,0.582039334958539,8.904635,5.57829108,509.07550054,"unn"
"16363",37,"RCP45","Mid","shrub","CSIRO-Mk3-6-0",8.85704162,0.735909324035797,8.896526,6.02000781,496.50910063,"unn"
"16364",37,"RCP45","Mid","shrub","GFDL-ESM2G",8.49066851,1.03569279870615,8.636823,5.63031658,460.10419981,"unn"
"16365",37,"RCP45","Mid","shrub","GFDL-ESM2M",8.48778417,0.87470884521382,8.5594775,5.04488651,475.31589989,"unn"
"16366",37,"RCP45","Mid","shrub","HadGEM2-CC365",8.65654101,0.898769552162642,8.5087225,6.26200919,450.76100122,"unn"
"16367",37,"RCP45","Mid","shrub","HadGEM2-ES365",8.69292691,0.762423650361363,8.7356875,6.61051539,426.97719973,"unn"
"16368",37,"RCP45","Mid","shrub","inmcm4",8.66756911,0.762259956964389,8.652093,5.01018945,415.03380008,"unn"
"16369",37,"RCP45","Mid","shrub","IPSL-CM5A-LR",8.43943827,0.986311501451746,8.324842,6.42884365,428.18209995,"unn"
"16370",37,"RCP45","Mid","shrub","IPSL-CM5A-MR",8.33501488,0.8927726173093,8.4232065,6.33638793,431.88079925,"unn"
"16371",37,"RCP45","Mid","shrub","MIROC-ESM",8.73923784,0.892066331735411,8.6960575,7.32331638,503.96660123,"unn"
"16372",37,"RCP45","Mid","shrub","MIROC-ESM-CHEM",8.03634535,0.702987730931622,7.977213,7.11343818,516.68449833,"unn"
"16373",37,"RCP45","Mid","shrub","MIROC5",8.8536035,0.992463526028936,8.762401,6.75240712,497.61279938,"unn"
"16374",37,"RCP45","Mid","shrub","MRI-CGCM3",8.80190301,0.914737841076813,8.6926,4.95999663,440.15949827,"unn"
"16375",37,"RCP45","Mid","shrub","NorESM1-M",8.93734819,1.14989428906516,9.0563825,6.0895386,460.64429899,"unn"
"16376",37,"RCP85","Late","a.forb","bcc-csm1-1",5.999143545,0.15448305564441,6.01184075,9.01694553,380.30400113,"unn"
"16377",37,"RCP85","Late","a.forb","CanESM2",6.653350725,0.321314423464724,6.6572695,10.198941,611.81600223,"unn"
"16378",37,"RCP85","Late","a.forb","CCSM4",6.339422825,0.214034720550785,6.26965875,9.58130375,434.30779999,"unn"
"16379",37,"RCP85","Late","a.forb","CNRM-CM5",5.92502358,0.147669420748787,5.9179525,9.05618422,535.51989868,"unn"
"16380",37,"RCP85","Late","a.forb","CSIRO-Mk3-6-0",6.53106345,0.165300830691931,6.49185925,9.28551524,525.55579835,"unn"
"16381",37,"RCP85","Late","a.forb","GFDL-ESM2G",6.699459205,0.193627700514633,6.70677925,8.28183994,605.03689693,"unn"
"16382",37,"RCP85","Late","a.forb","GFDL-ESM2M",5.879454695,0.199472423695899,5.87045175,7.86890377,520.26649989,"unn"
"16383",37,"RCP85","Late","a.forb","HadGEM2-CC365",6.441780315,0.209832181764077,6.48570225,10.99693125,418.67190035,"unn"
"16384",37,"RCP85","Late","a.forb","HadGEM2-ES365",6.546647055,0.123984672881354,6.5573905,10.90117023,444.10910007,"unn"
"16385",37,"RCP85","Late","a.forb","inmcm4",6.08500672,0.171021400332695,6.10564725,8.12564407,409.33270018,"unn"
"16386",37,"RCP85","Late","a.forb","IPSL-CM5A-LR",6.58400432,0.0952614876660289,6.5798425,10.34786315,417.36869966,"unn"
"16387",37,"RCP85","Late","a.forb","IPSL-CM5A-MR",6.581389265,0.134799661917747,6.5702255,10.57102575,368.33050112,"unn"
"16388",37,"RCP85","Late","a.forb","MIROC-ESM",6.223797775,0.175976872950934,6.24169625,11.80829479,529.08979951,"unn"
"16389",37,"RCP85","Late","a.forb","MIROC-ESM-CHEM",5.94879626,0.16545550731174,5.90084775,12.22302871,506.45389983,"unn"
"16390",37,"RCP85","Late","a.forb","MIROC5",6.50161325,0.157414689416747,6.49105475,10.06878887,503.67829988,"unn"
"16391",37,"RCP85","Late","a.forb","MRI-CGCM3",6.74344878,0.176800149948808,6.7225455,7.44364631,498.70129907,"unn"
"16392",37,"RCP85","Late","a.forb","NorESM1-M",6.252193365,0.166833995042666,6.2262255,9.23425032,521.51660034,"unn"
"16393",37,"RCP85","Late","p.cool.grass","bcc-csm1-1",73.71381009,5.18840938873091,73.282131,9.01694553,380.30400113,"unn"
"16394",37,"RCP85","Late","p.cool.grass","CanESM2",68.12773851,3.35301159930776,68.467194,10.198941,611.81600223,"unn"
"16395",37,"RCP85","Late","p.cool.grass","CCSM4",72.51960959,4.53237542281215,72.633598,9.58130375,434.30779999,"unn"
"16396",37,"RCP85","Late","p.cool.grass","CNRM-CM5",68.53405501,3.61719918329476,68.39246,9.05618422,535.51989868,"unn"
"16397",37,"RCP85","Late","p.cool.grass","CSIRO-Mk3-6-0",70.13275467,5.43916140577883,69.9257015,9.28551524,525.55579835,"unn"
"16398",37,"RCP85","Late","p.cool.grass","GFDL-ESM2G",74.25087608,5.54539193296837,73.4629935,8.28183994,605.03689693,"unn"
"16399",37,"RCP85","Late","p.cool.grass","GFDL-ESM2M",74.06525799,4.81137039211946,73.5168075,7.86890377,520.26649989,"unn"
"16400",37,"RCP85","Late","p.cool.grass","HadGEM2-CC365",68.95081801,3.79488194732383,69.2523765,10.99693125,418.67190035,"unn"
"16401",37,"RCP85","Late","p.cool.grass","HadGEM2-ES365",69.55706683,4.38927169850554,68.8006975,10.90117023,444.10910007,"unn"
"16402",37,"RCP85","Late","p.cool.grass","inmcm4",71.62555595,6.15556393200586,73.370079,8.12564407,409.33270018,"unn"
"16403",37,"RCP85","Late","p.cool.grass","IPSL-CM5A-LR",68.92507582,5.32892505941411,68.0842855,10.34786315,417.36869966,"unn"
"16404",37,"RCP85","Late","p.cool.grass","IPSL-CM5A-MR",66.04492381,4.60761445731126,65.7349395,10.57102575,368.33050112,"unn"
"16405",37,"RCP85","Late","p.cool.grass","MIROC-ESM",66.78139345,3.767814419673,66.5200725,11.80829479,529.08979951,"unn"
"16406",37,"RCP85","Late","p.cool.grass","MIROC-ESM-CHEM",68.67839743,3.89105869839912,69.449661,12.22302871,506.45389983,"unn"
"16407",37,"RCP85","Late","p.cool.grass","MIROC5",70.35703525,3.22781110770691,70.1781845,10.06878887,503.67829988,"unn"
"16408",37,"RCP85","Late","p.cool.grass","MRI-CGCM3",72.66048786,3.41132038299539,71.963787,7.44364631,498.70129907,"unn"
"16409",37,"RCP85","Late","p.cool.grass","NorESM1-M",73.71515723,5.71331296665978,73.205349,9.23425032,521.51660034,"unn"
"16410",37,"RCP85","Late","p.forb","bcc-csm1-1",18.89490752,1.3856525984292,18.774764,9.01694553,380.30400113,"unn"
"16411",37,"RCP85","Late","p.forb","CanESM2",15.24808765,1.37303940373883,15.1091135,10.198941,611.81600223,"unn"
"16412",37,"RCP85","Late","p.forb","CCSM4",15.91184407,1.28339455285721,15.77332725,9.58130375,434.30779999,"unn"
"16413",37,"RCP85","Late","p.forb","CNRM-CM5",18.82968582,1.71053123711317,18.81291625,9.05618422,535.51989868,"unn"
"16414",37,"RCP85","Late","p.forb","CSIRO-Mk3-6-0",18.838813735,1.49299307536507,18.82105575,9.28551524,525.55579835,"unn"
"16415",37,"RCP85","Late","p.forb","GFDL-ESM2G",19.43048188,1.42982199802877,19.54404725,8.28183994,605.03689693,"unn"
"16416",37,"RCP85","Late","p.forb","GFDL-ESM2M",19.264346755,1.83835421359465,19.5396815,7.86890377,520.26649989,"unn"
"16417",37,"historical","historical","shrub","MIROC5",8.44646496,1.09189790985277,8.3231275,1.52484491,413.41219879,"unn"
"16418",37,"historical","historical","p.warm.grass","HadGEM2-ES365",40.42432494,3.400931724115,40.1995295,1.46729824,403.91249974,"unn"
"16419",37,"historical","historical","p.warm.grass","inmcm4",41.15522132,3.11938165299855,41.3076495,1.21971396,403.49240045,"unn"
"16420",37,"historical","historical","p.warm.grass","IPSL-CM5A-LR",40.2401278,3.01007674855558,41.232954,1.13973444,402.50070035,"unn"
"16421",37,"historical","historical","p.warm.grass","IPSL-CM5A-MR",42.8650242,3.44670622264316,43.4930495,1.51337095,413.78889831,"unn"
"16422",37,"historical","historical","p.warm.grass","MIROC-ESM",41.77727986,3.02515008305975,41.9613765,1.3396217,425.09059816,"unn"
"16423",37,"historical","historical","p.warm.grass","MIROC-ESM-CHEM",39.38508114,1.88275610895454,39.399542,1.29523105,429.18240086,"unn"
"16424",37,"historical","historical","p.warm.grass","MIROC5",41.39042014,2.44319358027022,40.9609585,1.52484491,413.41219879,"unn"
"16425",37,"historical","historical","p.warm.grass","MRI-CGCM3",43.80228407,3.82741862043238,43.9352975,1.49883584,420.55200131,"unn"
"16426",37,"historical","historical","p.warm.grass","NorESM1-M",38.43724968,3.8468138582446,37.8636915,1.39738477,416.03479856,"unn"
"16427",37,"historical","historical","sagebrush","bcc-csm1-1",578.33426242,55.1824424062204,573.77298,1.29782858,414.42560057,"unn"
"16428",37,"historical","historical","p.cool.grass","MIROC-ESM",70.84751263,5.027997650113,70.018238,1.3396217,425.09059816,"unn"
"16429",37,"historical","historical","p.cool.grass","MIROC-ESM-CHEM",71.44254536,2.41268685339797,71.3322255,1.29523105,429.18240086,"unn"
"16430",37,"historical","historical","p.cool.grass","MIROC5",72.39154953,6.12973549771358,71.8862115,1.52484491,413.41219879,"unn"
"16431",37,"historical","historical","p.cool.grass","MRI-CGCM3",70.67475135,4.81687679020847,71.8354185,1.49883584,420.55200131,"unn"
"16432",37,"historical","historical","p.cool.grass","NorESM1-M",72.11686739,4.78644561404254,71.9943315,1.39738477,416.03479856,"unn"
"16433",37,"RCP85","Late","p.warm.grass","GFDL-ESM2M",44.33788811,3.84872427546105,42.9524475,7.86890377,520.26649989,"unn"
"16434",37,"RCP85","Late","p.warm.grass","HadGEM2-CC365",46.50850126,3.0813492738905,46.2741455,10.99693125,418.67190035,"unn"
"16435",37,"RCP85","Late","p.warm.grass","HadGEM2-ES365",47.56223964,2.76226525468752,47.247358,10.90117023,444.10910007,"unn"
"16436",37,"RCP85","Late","p.warm.grass","inmcm4",39.00610114,2.38065133645495,38.7833805,8.12564407,409.33270018,"unn"
"16437",37,"RCP85","Late","p.warm.grass","IPSL-CM5A-LR",45.6821009,3.8869792509361,45.3694365,10.34786315,417.36869966,"unn"
"16438",37,"RCP85","Late","p.warm.grass","IPSL-CM5A-MR",44.56626895,4.30623152551355,44.033697,10.57102575,368.33050112,"unn"
"16439",37,"historical","historical","a.forb","bcc-csm1-1",6.51105106,0.145059228405947,6.49846675,1.29782858,414.42560057,"unn"
"16440",37,"historical","historical","a.forb","CanESM2",6.46818746,0.16334017606356,6.47551375,1.49186905,407.76320037,"unn"
"16441",37,"historical","historical","a.forb","CCSM4",6.52462171,0.163355543870063,6.46786725,1.19752098,400.688801,"unn"
"16442",37,"historical","historical","a.forb","CNRM-CM5",6.617916905,0.113090260277514,6.60630425,1.25231013,403.48290006,"unn"
"16443",37,"historical","historical","a.forb","CSIRO-Mk3-6-0",6.53942161,0.222350314367286,6.59154875,1.50819853,412.57170013,"unn"
"16444",37,"historical","historical","a.forb","GFDL-ESM2G",6.530517015,0.152094120400674,6.57589875,1.20093492,403.00639952,"unn"
"16445",37,"historical","historical","a.forb","GFDL-ESM2M",6.618792065,0.0901734461184425,6.625156,1.35887242,424.66130129,"unn"
"16446",37,"historical","historical","a.forb","HadGEM2-CC365",6.5464765,0.142695335703513,6.56987425,1.54378185,400.55289976,"unn"
"16447",37,"historical","historical","a.forb","HadGEM2-ES365",6.495583955,0.195854004107608,6.5115035,1.46729824,403.91249974,"unn"
"16448",37,"historical","historical","a.forb","inmcm4",6.215544855,0.10494471706061,6.208016,1.21971396,403.49240045,"unn"
"16449",37,"historical","historical","a.forb","IPSL-CM5A-LR",5.159425995,0.1103487323568,5.14951075,1.13973444,402.50070035,"unn"
"16450",37,"historical","historical","a.forb","IPSL-CM5A-MR",5.79229174,0.141505747287679,5.78751175,1.51337095,413.78889831,"unn"
"16451",37,"historical","historical","a.forb","MIROC-ESM",6.021998285,0.149195490465928,6.0174865,1.3396217,425.09059816,"unn"
"16452",37,"historical","historical","a.forb","MIROC-ESM-CHEM",6.276673335,0.171296333461695,6.30924525,1.29523105,429.18240086,"unn"
"16453",37,"historical","historical","a.forb","MIROC5",6.16768516,0.169622351895265,6.14165175,1.52484491,413.41219879,"unn"
"16454",37,"historical","historical","a.forb","MRI-CGCM3",6.6067627,0.123046618754342,6.61342425,1.49883584,420.55200131,"unn"
"16455",37,"historical","historical","a.forb","NorESM1-M",5.744935235,0.112965380282153,5.7442105,1.39738477,416.03479856,"unn"
"16456",37,"historical","historical","p.cool.grass","bcc-csm1-1",70.92770868,4.69610945283279,71.956764,1.29782858,414.42560057,"unn"
"16457",37,"historical","historical","p.cool.grass","CanESM2",71.46407894,4.75317391480951,70.7919235,1.49186905,407.76320037,"unn"
"16458",37,"historical","historical","sagebrush","CSIRO-Mk3-6-0",571.65461821,68.2470521317849,563.2187195,1.50819853,412.57170013,"unn"
"16459",37,"historical","historical","sagebrush","GFDL-ESM2G",533.19227967,44.5764172226665,533.755768,1.20093492,403.00639952,"unn"
"16460",37,"historical","historical","p.forb","bcc-csm1-1",18.521558105,1.48220728391503,18.39751675,1.29782858,414.42560057,"unn"
"16461",37,"historical","historical","p.forb","CanESM2",18.390724425,1.32964167513262,18.1559085,1.49186905,407.76320037,"unn"
"16462",37,"historical","historical","p.forb","CCSM4",18.678428675,1.36547964585013,18.52843875,1.19752098,400.688801,"unn"
"16463",37,"historical","historical","p.forb","CNRM-CM5",18.70485756,1.51297174708478,18.61635575,1.25231013,403.48290006,"unn"
"16464",37,"historical","historical","p.forb","CSIRO-Mk3-6-0",18.973740935,1.97077442567259,19.13401175,1.50819853,412.57170013,"unn"
"16465",37,"historical","historical","p.forb","GFDL-ESM2G",18.664140555,1.04205461107215,18.67031475,1.20093492,403.00639952,"unn"
"16466",37,"historical","historical","p.forb","GFDL-ESM2M",18.874229175,1.40711119756711,18.9976445,1.35887242,424.66130129,"unn"
"16467",37,"historical","historical","p.forb","HadGEM2-CC365",18.910809455,1.39044925011818,18.917361,1.54378185,400.55289976,"unn"
"16468",37,"historical","historical","sagebrush","CanESM2",551.42652957,71.0403270150073,540.1905825,1.49186905,407.76320037,"unn"
"16469",37,"historical","historical","sagebrush","CCSM4",533.47088164,50.0823539346462,542.507202,1.19752098,400.688801,"unn"
"16470",37,"historical","historical","sagebrush","CNRM-CM5",535.12380952,43.1003015685935,522.7802735,1.25231013,403.48290006,"unn"
"16471",37,"historical","historical","p.forb","IPSL-CM5A-MR",19.07754817,1.58354720536119,19.190977,1.51337095,413.78889831,"unn"
"16472",37,"historical","historical","p.forb","MIROC-ESM",18.220744185,1.63686601371667,18.18125325,1.3396217,425.09059816,"unn"
"16473",37,"historical","historical","p.forb","MIROC-ESM-CHEM",18.841666575,1.59551716467138,18.54894225,1.29523105,429.18240086,"unn"
"16474",37,"historical","historical","p.forb","MIROC5",18.345913635,1.49027804188231,18.15838525,1.52484491,413.41219879,"unn"
"16475",37,"historical","historical","p.forb","MRI-CGCM3",19.63877343,1.55929994226959,19.4305055,1.49883584,420.55200131,"unn"
"16476",37,"historical","historical","p.forb","NorESM1-M",18.40446316,1.39372592795105,18.22385575,1.39738477,416.03479856,"unn"
"16477",37,"historical","historical","p.warm.grass","bcc-csm1-1",39.75940364,2.80830177328183,40.3709885,1.29782858,414.42560057,"unn"
"16478",37,"historical","historical","p.warm.grass","CanESM2",40.935136,5.19497106311577,42.666893,1.49186905,407.76320037,"unn"
"16479",37,"historical","historical","p.warm.grass","CCSM4",40.91839061,2.84750374913728,41.2620065,1.19752098,400.688801,"unn"
"16480",37,"historical","historical","p.warm.grass","CNRM-CM5",39.33778274,2.90519256454032,39.9651415,1.25231013,403.48290006,"unn"
"16481",37,"historical","historical","p.forb","HadGEM2-ES365",18.19002317,1.36115804698077,18.1558925,1.46729824,403.91249974,"unn"
"16482",37,"historical","historical","p.forb","inmcm4",18.859830795,1.78771626486895,19.047873,1.21971396,403.49240045,"unn"
"16483",37,"historical","historical","p.forb","IPSL-CM5A-LR",18.55705444,1.3218308048687,18.532379,1.13973444,402.50070035,"unn"
"16484",37,"historical","historical","p.warm.grass","HadGEM2-CC365",39.66817982,2.04539750887186,39.342634,1.54378185,400.55289976,"unn"
"16485",37,"historical","historical","shrub","bcc-csm1-1",8.29381463,0.823839595978387,8.1352925,1.29782858,414.42560057,"unn"
"16486",37,"historical","historical","shrub","CanESM2",8.27284515,0.774690637448753,8.3172185,1.49186905,407.76320037,"unn"
"16487",37,"historical","historical","sagebrush","GFDL-ESM2M",556.49433682,26.7277050413743,558.68338,1.35887242,424.66130129,"unn"
"16488",37,"historical","historical","sagebrush","HadGEM2-CC365",564.04192572,44.3911361066954,560.414642,1.54378185,400.55289976,"unn"
"16489",37,"historical","historical","sagebrush","HadGEM2-ES365",568.41079314,66.5880895692276,557.3666995,1.46729824,403.91249974,"unn"
"16490",37,"historical","historical","sagebrush","inmcm4",526.11290892,40.2596618796688,525.88443,1.21971396,403.49240045,"unn"
"16491",37,"historical","historical","sagebrush","IPSL-CM5A-LR",532.04148497,38.9943716034299,540.4353945,1.13973444,402.50070035,"unn"
"16492",37,"historical","historical","sagebrush","IPSL-CM5A-MR",561.38985565,49.4129386866097,555.6611635,1.51337095,413.78889831,"unn"
"16493",37,"historical","historical","sagebrush","MIROC-ESM",576.1725061,47.4098128614977,560.619598,1.3396217,425.09059816,"unn"
"16494",37,"historical","historical","p.warm.grass","CSIRO-Mk3-6-0",40.30262728,2.5934789423286,40.409889,1.50819853,412.57170013,"unn"
"16495",37,"historical","historical","p.warm.grass","GFDL-ESM2G",38.81005676,3.65983313744493,39.6992305,1.20093492,403.00639952,"unn"
"16496",37,"historical","historical","p.warm.grass","GFDL-ESM2M",43.09695158,3.39140944487099,43.330744,1.35887242,424.66130129,"unn"
"16497",37,"historical","historical","sagebrush","NorESM1-M",566.09465089,46.6268412820308,569.2256165,1.39738477,416.03479856,"unn"
"16498",37,"historical","historical","shrub","MIROC-ESM-CHEM",8.09632991,0.923669767853297,7.7712225,1.29523105,429.18240086,"unn"
"16499",37,"historical","historical","shrub","GFDL-ESM2G",8.18184703,0.774210166259893,8.129674,1.20093492,403.00639952,"unn"
"16500",37,"historical","historical","shrub","CCSM4",7.94080514,1.10728086316988,7.8331785,1.19752098,400.688801,"unn"
"16501",37,"historical","historical","shrub","CNRM-CM5",8.53031855,0.921897971893463,8.5108155,1.25231013,403.48290006,"unn"
"16502",37,"historical","historical","shrub","CSIRO-Mk3-6-0",8.31102844,0.806853491206256,8.28824,1.50819853,412.57170013,"unn"
"16503",37,"historical","historical","sagebrush","MIROC-ESM-CHEM",586.66694489,56.8136790295912,596.1884155,1.29523105,429.18240086,"unn"
"16504",37,"historical","historical","shrub","GFDL-ESM2M",8.63651347,0.850958588931276,8.7934135,1.35887242,424.66130129,"unn"
"16505",37,"historical","historical","shrub","HadGEM2-CC365",8.41692346,0.94186472707038,8.4751055,1.54378185,400.55289976,"unn"
"16506",37,"historical","historical","shrub","HadGEM2-ES365",8.17760801,0.799318111940263,8.0466175,1.46729824,403.91249974,"unn"
"16507",37,"historical","historical","sagebrush","MIROC5",560.97494048,45.3267714313076,558.58194,1.52484491,413.41219879,"unn"
"16508",37,"historical","historical","sagebrush","MRI-CGCM3",586.26901338,45.2753817594159,594.9829715,1.49883584,420.55200131,"unn"
"16509",37,"historical","historical","shrub","MIROC-ESM",8.37261974,0.703413785857669,8.3286155,1.3396217,425.09059816,"unn"
"16510",37,"historical","historical","shrub","inmcm4",7.84301199,0.878862955023096,7.98821,1.21971396,403.49240045,"unn"
"16511",37,"historical","historical","shrub","IPSL-CM5A-LR",8.96452316,1.02314585668262,8.8815325,1.13973444,402.50070035,"unn"
"16512",37,"historical","historical","shrub","IPSL-CM5A-MR",8.50944547,0.954341329268024,8.568012,1.51337095,413.78889831,"unn"
"16513",38,"0","0","shrub","Current",8.05829167,0.953195917735137,8.087382,2.600243,400.63610014,"unn"
"16514",38,"0","0","sagebrush","Current",596.94216676,39.5658336182237,601.027832,2.600243,400.63610014,"unn"
"16515",38,"historical","historical","a.forb","GFDL-ESM2M",6.307780205,0.142269410206171,6.296906,1.19578759,359.42040005,"unn"
